"","Input.x","Input.y","pixelGroup","merch","Merch","foliage","Foliage","other","Other","coarseRoots","CoarseRoots","fineRoots","FineRoots","stemSnag","StemSnag","branchSnag","BranchSnag","AboveGroundVeryFastSoil.x","AboveGroundVeryFastSoil.y","BelowGroundVeryFastSoil.x","BelowGroundVeryFastSoil.y","AboveGroundFastSoil.x","AboveGroundFastSoil.y","BelowGroundFastSoil.x","BelowGroundFastSoil.y","MediumSoil.x","MediumSoil.y","AboveGroundSlowSoil.x","AboveGroundSlowSoil.y","BelowGroundSlowSoil.x","BelowGroundSlowSoil.y","CO2.x","CO2.y","CH4.x","CH4.y","CO.x","CO.y","Products.x","Products.y","NO2"
"28",1,1,29,1.88621836366554,1.91668882547089,0.181603434101397,0.248016637801252,4.08381310038342,4.78392690255126,0.868809892095483,2.81760817233731,0.274352548815442,1.15822136425535,9.98157756419837,12.959492524788,0.154929611620842,1.08734345118911,0.454641562328285,1.92077410931232,0.323348481212519,1.04976471033075,1.18670384768565,4.50256090602102,0.741421211102307,2.53134988564211,9.88080924806881,11.9336267399348,0.0765692732828141,17.0624844732809,0.0283795672045374,65.6873857443354,0,3108.3093850303,0,4.37047270343327,0,39.3325992163478,0,0,0
"29",1,1,30,9.14110567090214,11.9962945060214,0.0406439637800751,3.26306419950024,0.642088298201221,8.75553428171398,1.41395720695456,6.82943686832064,0.388459758360599,1.69479526710103,1.20692472352973,1.49246334047409,0.0627197686291597,0.63534354505497,1.24640391005833,23.4440153911082,0.555676820305291,1.63042424996981,0.756267459516607,5.01777329954474,0.192306856535838,0.86166558760022,3.85029968234366,4.74308760885777,0.0595782837927646,45.3622710581035,0.0341915453917072,89.87436040469,0,4725.30859949826,0,7.03116532622213,0,63.2781161132525,0,0,0
"30",1,1,31,6.60660279650347,8.63205037573484,0.0206627460325373,2.95441691152809,0.601690570403854,8.03671609628368,1.00984778614911,5.91011394586304,0.302267013577269,1.61846283993995,0.872645211024645,1.07351429478364,0.0595379358480279,0.583656825570729,0.970913970060865,21.4713208709853,0.434164367663037,1.55718429887208,0.6803789539545,4.56661554204356,0.140094183475717,0.748441724450948,2.77738630402745,3.40450357992836,0.0468435887852235,41.3487027354544,0.0265836555964447,81.893515638268,0,4295.38469884074,0,6.43053529258616,0,57.8726982447009,0,0,0
"31",1,1,32,9.13333393227854,12.0343233668807,0.0389530352305992,3.26556258675387,0.619923993950745,8.75912532977712,1.40876619092713,6.83840428834982,0.387439202949655,1.69545537919816,1.20276999837269,1.49073383261474,0.060634176662977,0.635764935801853,1.24196350981249,23.4677270382287,0.554290875025567,1.63115223314578,0.739082352831195,5.02464992447515,0.191765818523312,0.863383567942845,3.81631464533297,4.70140075628116,0.0591019674828174,45.5839933133745,0.034103485427876,89.9561489202394,0,4729.74977061756,0,7.03116532622213,0,63.2781161132525,0,0,0
"32",1,1,33,6.59842821762745,8.6569711119421,0.0194822191339151,2.9553492775661,0.580045098730324,8.0391876785322,1.00501071769175,5.91622543878348,0.301142934394464,1.61903267834733,0.869621413786644,1.07228026482868,0.0574781918552384,0.583976942254618,0.966255289839692,21.4828306924865,0.432582515447287,1.55782397872603,0.663406209161741,4.57242932570679,0.139505574476676,0.749722610982585,2.75293545774491,3.37465218132547,0.046396298259365,41.5499517243075,0.0264841076762139,81.9716718020284,0,4299.44457506157,0,6.43053529258616,0,57.8726982447009,0,0,0
"33",1,1,34,9.12447641241652,12.071224769163,0.0373329735555018,3.26795757823575,0.59846116388283,8.76252750236316,1.40353345770673,6.84707841733039,0.386408416169734,1.69609249737883,1.19874447965154,1.48926087438526,0.0586097600022953,0.636164317256812,1.23754653313895,23.4904631270769,0.552887835218396,1.63185450522575,0.72226588761373,5.03125233318234,0.191214664021347,0.865060369101943,3.78283364407256,4.66043789130778,0.0586332892352828,45.8037367562045,0.0340143758643712,90.0390554556958,0,4734.19540438895,0,7.03116532622213,0,63.2781161132525,0,0,0
"34",1,1,35,6.58944913089119,8.68104434864696,0.0183683130136488,2.95622750474801,0.559118407386854,8.04150922147718,1.00017888147872,5.92210760409182,0.300017747693881,1.61958026796978,0.866679111807514,1.07121821647182,0.0554813948552408,0.584277835249194,0.961655122117328,21.4937023071706,0.430997440510837,1.5584383665492,0.646807822885199,4.57797877436207,0.138913796000359,0.750967413191371,2.72884615674915,3.34531936024382,0.0459571898209218,41.7491485274533,0.0263843860751396,82.0508233472361,0,4303.50735712087,0,6.43053529258616,0,57.8726982447009,0,0,0
"35",1,1,36,9.11457058825595,12.1070308412229,0.0357807782223799,3.27025347516182,0.577681488258305,8.76575073745935,1.39826150327974,6.8554691389164,0.385367827246986,1.69670748892201,1.19483756655122,1.48802843283062,0.0566452404748564,0.636542826644878,1.23315208188736,23.512264461059,0.551468422344876,1.63253205789848,0.705816631009043,5.03759032707809,0.190653738231565,0.866696264030807,3.74985132556661,4.62019355331615,0.0581721632603615,46.0214971170638,0.0339242613577788,90.1230624232835,0,4738.64536183239,0,7.03116532622213,0,63.2781161132525,0,0,0
"36",1,1,37,6.57969715193502,8.70429774810616,0.0173173506259089,2.95705473521286,0.538890661460236,8.04368982338328,0.995353338958608,5.92776931997921,0.298891697320582,1.62010653431067,0.863811044341609,1.07031696278768,0.0535461952096748,0.58456064382607,0.957111151013962,21.5039717050877,0.429409598403803,1.55902853563939,0.630583021041507,4.58327489925938,0.138319129135182,0.752176628205185,2.70511421010555,3.31650083544049,0.0455261547829922,41.9462984908001,0.0262845194867666,82.1309528037273,0,4307.57294451011,0,6.43053529258616,0,57.8726982447009,0,0,0
"37",1,1,38,6.56920292126586,8.72675815347349,0.0163258495432786,2.95783392890375,0.519342279913661,8.0457380319844,0.990535073496674,5.93321910614409,0.297765011230944,1.6206123606755,0.861010403171598,1.06956591091283,0.0516712278520576,0.584826441674032,0.952621140139905,21.5136728279984,0.427819414465716,1.55959550891072,0.614730409203568,4.5883283551066,0.137721844421234,0.7533507982979,2.68173527711876,3.28819205430582,0.0451030787996296,42.1414079692161,0.026184534729917,82.2120428620897,0,4311.64124184537,0,6.43053529258616,0,57.8726982447009,0,0,0
"38",1,1,39,9.0350944177025,12.3005617041214,0.0277402685283863,3.28216691184803,0.466353610066116,8.78182640944476,1.36593300083659,6.90037319747578,0.378940382511251,1.69997693991103,1.17336738616445,1.48488488535245,0.0460435359216058,0.638432386094712,1.20721127811107,23.6255163937998,0.542644783068386,1.63612860584753,0.614692907695956,5.07058401295035,0.187101988850033,0.87567580382042,3.56210351331675,4.39346422646093,0.0555585486632151,47.2863236431558,0.0333647528547025,90.6492413288914,0,4765.42879249005,0,7.03116532622213,0,63.2781161132525,0,0,0
"39",1,1,40,6.506605018899,8.82804971127935,0.01215084277894,2.96110146890587,0.43112585930325,8.05425782630336,0.966582528968277,5.95756405166465,0.292129045284521,1.62286311731156,0.847809126738704,1.06773103906978,0.0431515703656064,0.58593368933867,0.930907797166199,21.5547130683483,0.419846393809711,1.56211503830522,0.540964042862616,4.61030382291512,0.13470489362881,0.758717345782538,2.56997546589717,3.15411884575982,0.0431027711722026,43.0866325065242,0.0256836608240376,82.6313079480513,0,4332.02036491546,0,6.43053529258616,0,57.8726982447009,0,0,0
"40",1,1,41,16.1630512572744,22.0935025484655,0.034066975692756,2.47467153903424,0.671142069221757,9.6011538836124,2.59819929882183,8.77911331864866,0.575507795575527,1.80967030455957,2.10922068156108,2.67750061371215,0.0629490406710458,0.695032759398165,1.81136469778732,18.8509367722292,0.821560472254116,1.74173180894494,0.895504243022257,5.64527465229217,0.35072066401631,1.10794399569873,6.42518450019956,7.94464580793667,0.0869828755969969,40.2090676654403,0.0514131793192131,84.7058594492806,0,4262.82026263295,0,6.10224278671727,0,54.9180927613962,0,0,0
